loan_id,risk_band,predicted_default_proba,proba_pctile_in_band,principal,loan_type_clean,state
L37766-277900,Low,0.05144050692774553,0.864718577877028,81615.12,auto,KS
L89634-281882,Low,0.051439404037409285,0.864711769551808,81523.02,credit_line,MD
L15407-738672,Low,0.05143745244761527,0.8647049612265879,65104.47,credit_line,NY
L21144-752762,Low,0.05143556774702343,0.8646981529013678,82100.35,home_equity,WV
L60163-652753,Low,0.05143489819928717,0.8646913445761477,53724.65,credit_line,IL
L85452-764626,Low,0.051434006921174405,0.8646845362509277,89336.5,credit_line,NH
L22364-634709,Low,0.051433593036865864,0.8646777279257075,73326.24,credit_line,IN
L52868-177809,Low,0.051432628084639734,0.8646709196004875,70714.99,credit_line,NM
L78880-420868,Low,0.05143062784829431,0.8646641112752674,63512.96,credit_line,NC
L11984-955592,Low,0.05143008169869546,0.8646573029500473,51835.37,small_business,OR
L62308-35761,Low,0.05142758446879597,0.8646504946248272,63313.76,credit_line,TX
L12024-359882,Low,0.05142598366570578,0.8646436862996072,85243.64,small_business,TX
L45712-374977,Low,0.05142589230186241,0.864636877974387,71583.87,home_equity,NJ
L54564-423774,Low,0.05142232727052838,0.864630069649167,69885.7,home_equity,NV
L57497-519991,Low,0.05141884419158676,0.864623261323947,66063.18,home_equity,NE
L83649-905086,Low,0.051418702282770665,0.8646164529987268,92189.7,credit_line,KY
L52412-121227,Low,0.051418446096712006,0.8646096446735068,69899.17,credit_line,PR
L82748-510731,Low,0.051415314025630446,0.8646028363482867,88486.03,home_equity,
L97634-472919,Low,0.05141328936996668,0.8645960280230666,97727.09,home_equity,IN
L57325-777742,Low,0.0514132236209738,0.8645892196978465,68036.89,credit_line,FL
L58538-958967,Low,0.051413187165391214,0.8645824113726265,46807.2,credit_line,WA
L10213-883937,Low,0.05141283858771274,0.8645756030474063,74843.76,credit_line,MP
L18261-634707,Low,0.051411348079752256,0.8645687947221863,63188.64,credit_line,AZ
L59367-37344,Low,0.05140837988661768,0.8645619863969662,52150.29,home_equity,ut
L72564-654256,Low,0.05140701678694064,0.8645551780717461,76297.14,home_equity,LA
L91154-954758,Low,0.05140629685190283,0.864548369746526,71893.48,home_equity,VT
L35900-453570,Low,0.05140602404439505,0.864541561421306,74853.62,home_equity,NV
L90387-220945,Low,0.05140588797964489,0.8645347530960859,79138.07,credit_line,GU
L782-825081,Low,0.05140521536514123,0.8645279447708658,46816.28,credit_line,PW
L15062-151263,Low,0.0514051876987915,0.8645211364456458,92827.35,credit_line,RI
L23048-735567,Low,0.05140505531349448,0.8645143281204256,105398.35,home_equity,WY
L25176-199799,Low,0.05140413286712284,0.8645075197952056,62147.1,small_business,NJ
L34539-458554,Low,0.05140360469493582,0.8645007114699855,54612.85,credit_line,SC
L87928-219350,Low,0.0514031911310287,0.8644939031447654,61456.09,credit_line,MO
L72197-24371,Low,0.05139910878893136,0.8644870948195453,79787.1,credit_line,MH
L29665-910884,Low,0.05139680015741885,0.8644802864943253,84559.71,home_equity,VT
L59615-109620,Low,0.05139559357035526,0.8644734781691051,63020.79,home_equity,AL
L61641-447381,Low,0.05139482063994539,0.8644666698438851,80172.51,credit_line,VA
L61175-170438,Low,0.051394659174181616,0.864459861518665,66648.94,home_equity,MS
L37869-880366,Low,0.0513935200055152,0.8644530531934449,73244.57,credit_line,OH
L76076-573492,Low,0.05139125115396417,0.8644462448682249,89775.44,home_equity,KS
L85473-318605,Low,0.051390888128920356,0.8644394365430048,48372.28,home_equity,AK
L9955-172492,Low,0.05139083301478973,0.8644326282177847,67946.08,home_equity,MP
L54699-489826,Low,0.051389793165238215,0.8644258198925646,66121.04,home_equity,OH
L93944-171102,Low,0.05138876234095252,0.8644190115673446,87479.57,home_equity, FL
L69873-40424,Low,0.05138843321012583,0.8644122032421244,62590.36,credit_line,MT
L43917-50573,Low,0.0513875706166213,0.8644019907542944,82210.0,credit_line,NY
L43917-50573,Low,0.0513875706166213,0.8644019907542944,82210.0,credit_line,NY
L87991-422100,Low,0.05138598372672218,0.8643917782664642,91083.51,credit_line,MA
L30899-455020,Low,0.05138164741751483,0.8643849699412441,68011.51,credit_line,FM
L69753-666944,Low,0.051379693320564836,0.8643781616160241,71923.92,small_business,MD
L53270-64160,Low,0.051379665175571285,0.864371353290804,88933.44,auto,MD
L48671-408396,Low,0.051374501588104644,0.8643645449655839,63085.58,credit_line,MN
L16200-886648,Low,0.05137433564085141,0.8643577366403639,88573.22,home_equity,OH
L53888-643740,Low,0.05137398811653886,0.8643509283151437,92184.73,credit_line, SC
L93435-687550,Low,0.051372853347415016,0.8643441199899237,57719.7,credit_line,NH
L16323-106350,Low,0.051371848289579566,0.8643373116647036,61421.44,home_equity,MS
L68628-856656,Low,0.05136747574454346,0.8643305033394835,85991.53,personal,AS
L20812-49227,Low,0.05136692985512626,0.8643236950142634,83213.49,credit_line,NC
L51417-490729,Low,0.0513655259144631,0.8643168866890434,71761.99,credit_line,SD
L96244-67208,Low,0.05136495260601506,0.8643100783638232,87198.85,home_equity,MN
L43595-696947,Low,0.05136298683886798,0.8643032700386032,77466.03,credit_line,NJ 
L38986-233339,Low,0.05136066757685516,0.8642964617133831,73217.32,small_business,NV
L79891-439435,Low,0.0513599353596358,0.864289653388163,78686.49,credit_line,IA
L84710-388146,Low,0.05135954844153933,0.864282845062943,84230.62,home_equity,PA
L84960-596205,Low,0.05135881156374035,0.8642760367377229,84426.79,auto,TX
L17664-419401,Low,0.051358544279767514,0.8642692284125028,93816.05,home_equity,VI
L52605-858950,Low,0.051357475235261366,0.8642624200872827,86815.26,home_equity,PW
L21251-328295,Low,0.05135729325377091,0.8642556117620627,67589.49,credit_line,AR
L42675-88624,Low,0.051355717784996174,0.8642488034368425,79136.22,credit_line,CA
L78837-679537,Low,0.05135443943614965,0.8642419951116225,70055.04,home_equity,SD
L17763-18762,Low,0.051354373625930004,0.8642351867864024,62062.54,home_equity,MD
L66448-708845,Low,0.051349881494937966,0.8642283784611823,68438.19,home_equity,NH
L43961-324194,Low,0.0513493667095634,0.8642215701359622,75228.27,home_equity,NJ
L22210-94820,Low,0.05134851210536431,0.8642147618107422,0.0,credit_line,Mn
L97983-558606,Low,0.051347798128790444,0.8642079534855222,57823.71,home_equity,Ar
L76455-458011,Low,0.051345368212712524,0.864201145160302,66783.72,home_equity,CA
L76809-286523,Low,0.05134430867161563,0.864194336835082,89231.4,home_equity,NY
L42567-121265,Low,0.0513420766450342,0.8641875285098619,87005.63,home_equity,OK
L17207-853569,Low,0.051341175376956476,0.8641807201846418,62763.2,credit_line,MS
L47474-634491,Low,0.051341124098681884,0.8641739118594217,59758.86,credit_line,WA
L44855-448119,Low,0.05134103950957388,0.8641671035342017,65221.92,home_equity,AK
L64577-759539,Low,0.05133979035367006,0.8641602952089815,64610.79,credit_line,CA
L94798-778925,Low,0.05133857568323487,0.8641534868837615,79925.71,credit_line,KY
L97456-483021,Low,0.051338221620797375,0.8641466785585414,86842.95,home_equity,IA
L38100-329573,Low,0.05133613728684515,0.8641398702333213,90799.72,small_business,MA 
L57829-684751,Low,0.05133562310804478,0.8641330619081012,84792.11,home_equity,VA
L44728-455886,Low,0.05133330793748295,0.8641262535828812,75782.72,unknown,NJ
L77704-569534,Low,0.05133182040975275,0.864119445257661,81772.2,home_equity,VI
L24327-763952,Low,0.05133155489975032,0.864112636932441,83274.94,home_equity,SC
L91659-610429,Low,0.051328381520824716,0.864105828607221,59021.46,small_business,MS
L46731-180351,Low,0.05132684845774938,0.8640990202820008,86008.39,home_equity,OH
L3724-247361,Low,0.05132648422862064,0.8640922119567808,62795.36,home_equity,MA
L19489-497425,Low,0.051325701140417304,0.8640854036315607,85860.88,credit_line,DE
L89723-151599,Low,0.051325312783946184,0.8640785953063406,87697.88,auto,AL
L94267-582659,Low,0.05132388225011166,0.8640717869811205,85546.02,small_business,NV
L57592-562975,Low,0.051323876013035896,0.8640649786559005,63496.42,credit_line,NM
L19945-72178,Low,0.0513237382755116,0.8640581703306803,63394.91,home_equity,KY
L32560-876036,Low,0.05132356596376259,0.8640513620054603,87737.35,credit_line,IA
L97050-708990,Low,0.051322909617596835,0.8640445536802402,53155.28,home_equity,CO
L93997-776354,Low,0.051322201502372114,0.8640377453550201,59237.53,home_equity,az
L75763-635104,Low,0.05132114891942991,0.8640309370298,89789.4,home_equity,WY
L95907-603932,Low,0.051320088767458936,0.86402412870458,67381.58,home_equity,AS
L79313-754972,Low,0.051319927074992285,0.8640173203793599,103294.67,credit_line,NY
L26631-339363,Low,0.05131971412669285,0.8640105120541398,70569.75,home_equity,KY
L63085-824193,Low,0.05131914758791955,0.8640037037289198,86737.61,credit_line,WI
L65491-685794,Low,0.051318860500587926,0.8639968954036996,69411.17,home_equity,NH
L61255-204145,Low,0.051318837480216505,0.8639900870784796,70854.86,home_equity,WA
L32325-438238,Low,0.05131735357298101,0.8639832787532595,82818.7,credit_line,IA
L23785-651657,Low,0.05131670445835392,0.8639764704280394,84832.69,home_equity,ND
L80092-150806,Low,0.05131613508481449,0.8639696621028193,83571.46,credit_line,WV
L62353-576706,Low,0.05131502753549021,0.8639628537775993,86897.49,credit_line,SC
L55905-315574,Low,0.05131474201971776,0.8639560454523791,83929.96,home_equity,vi
L91429-517020,Low,0.051314274290833926,0.8639492371271591,61648.11,home_equity,AL
L85295-728622,Low,0.05131359769833888,0.863942428801939,70996.64,credit_line,AK
L38892-416558,Low,0.051312935438939285,0.8639356204767189,86248.68,credit_line,
L77181-101431,Low,0.05131082847801508,0.8639288121514989,82198.14,credit_line,AR
L67052-405248,Low,0.0513097547388107,0.8639220038262788,82198.14,home_equity,GU
L98630-338528,Low,0.051308831448394,0.8639151955010587,57681.21,home_equity,ID
L72288-453468,Low,0.05130875181802142,0.8639083871758386,77445.91,auto,AS
L88759-301322,Low,0.051308688132747075,0.8639015788506186,86244.8,home_equity,ME
L43908-629470,Low,0.051306174865618635,0.8638947705253984,81043.07,credit_line,GA
L86210-623346,Low,0.05130552470607732,0.8638879622001784,80888.61,credit_line,ND
L18997-324006,Low,0.0513045534961661,0.8638811538749583,74205.07,credit_line,NJ 
L44877-296548,Low,0.05130267065622103,0.8638743455497382,59601.53,home_equity,in
L20427-40836,Low,0.05130220804488203,0.8638675372245181,53936.45,credit_line,DC 
L79892-86331,Low,0.05130105523500568,0.8638607288992981,65791.81,credit_line,OR
L13413-850058,Low,0.05130060674574728,0.863853920574078,48709.86,home_equity,HI
L60842-296323,Low,0.05129756352106134,0.8638471122488579,87279.26,credit_line,DE
L22934-726610,Low,0.05129754938797549,0.8638403039236379,71481.8,credit_line,CT
L74421-449687,Low,0.05129542643594486,0.8638334955984177,83415.74,home_equity,PA
L24957-807555,Low,0.05129474793698648,0.8638266872731977,85305.9,credit_line,NC
L99026-830302,Low,0.051293848414323905,0.8638198789479776,65211.67,credit_line,MN
L40309-485203,Low,0.05129312227726251,0.8638130706227575,88469.93,home_equity,VA
L15405-735070,Low,0.05129211832813932,0.8638062622975374,87162.81,home_equity,dc
L75459-427071,Low,0.05129067320297286,0.8637994539723174,86462.31,home_equity,MH
L27049-631463,Low,0.05128960716412686,0.8637926456470972,92266.77,home_equity,PA
L54612-973254,Low,0.051287475996407074,0.8637858373218772,92125.79,credit_line,DE
L50977-373339,Low,0.05128716756522477,0.8637790289966571,71932.27,credit_line,PA
L9432-301594,Low,0.05128592123706284,0.863772220671437,57655.69,credit_line,TX
L9190-834086,Low,0.051284994792081255,0.863765412346217,71865.38,credit_line,IL
L94599-168099,Low,0.05128417860313925,0.8637586040209969,55397.44,home_equity,MH
L32819-882191,Low,0.051283983212279394,0.8637517956957768,74478.08,small_business,MD
L10613-48256,Low,0.05128291152278378,0.8637449873705567,64493.35,home_equity,GA
L87634-47005,Low,0.05128276946297555,0.8637381790453367,71755.62,credit_line,CT
L53659-639843,Low,0.05128223246732446,0.8637313707201165,64050.19,home_equity,MS
L43764-281899,Low,0.05127907770527489,0.8637245623948965,75576.34,credit_line,OK
L2863-98590,Low,0.05127804681059185,0.8637177540696764,91247.36,home_equity,ND
L77243-381235,Low,0.051276719275320314,0.8637109457444563,85829.56,home_equity,HI 
L36033-223377,Low,0.05127635371926287,0.8637041374192362,74772.75,home_equity,CO
L4632-463076,Low,0.051276018395368314,0.8636973290940162,61573.75,credit_line,AZ
L88790-245857,Low,0.05127469357831489,0.863690520768796,84129.07,home_equity,OK
L54997-404284,Low,0.051273963049155366,0.863683712443576,62898.69,home_equity,MH
L2311-700854,Low,0.051273344303401226,0.863676904118356,79134.32,credit_line,WV
L29960-859576,Low,0.051272358813379375,0.8636700957931358,76674.26,home_equity,Ri
L51343-177206,Low,0.05127066468862768,0.8636632874679158,58154.76,home_equity,FM
L28380-162973,Low,0.05127060855346485,0.8636564791426957,76445.03,credit_line,ME
L28182-600598,Low,0.05126934627777722,0.8636496708174756,66951.89,auto,WA
L21813-554079,Low,0.05126843387755423,0.8636428624922555,93834.38,credit_line,MN
L93560-21233,Low,0.05126841017122394,0.8636360541670355,81355.41,home_equity,PA
L56761-476904,Low,0.05126530146602327,0.8636292458418153,85951.98,credit_line,KS
L46336-76955,Low,0.05125939109607565,0.8636224375165953,109653.58,home_equity,KY
L52469-754139,Low,0.05125890856542753,0.8636156291913752,86414.95,home_equity,OR
L93797-853850,Low,0.05125839600412388,0.8636088208661551,88623.07,credit_line,OH
L20361-748172,Low,0.051257838718545286,0.863602012540935,57134.07,credit_line,VA
L8756-779957,Low,0.05125659940814795,0.863595204215715,65261.29,credit_line,UT
L74263-220508,Low,0.05125631575600287,0.8635883958904949,75878.04,home_equity,ME
L25570-160958,Low,0.05125146604260366,0.8635815875652748,63759.66,credit_line,FL
L6691-36229,Low,0.051247878177275163,0.8635747792400548,64081.45,small_business, MO
L54577-15968,Low,0.05124551549125626,0.8635679709148346,109197.49,credit_line,TN
L9503-288708,Low,0.05124521075057009,0.8635611625896146,81668.78,credit_line,NY
L2816-466150,Low,0.051244593874741666,0.8635543542643945,63019.11,credit_line,Nj
L31398-596660,Low,0.051243871099904775,0.8635475459391744,71730.04,credit_line,NH
L26049-313232,Low,0.0512413564135866,0.8635407376139543,79788.91,unknown,AL
L55592-673626,Low,0.0512403576161373,0.8635339292887343,84507.11,credit_line,CO
L46929-803134,Low,0.05124005412637109,0.8635271209635141,59255.7,auto,MT
L44196-927671,Low,0.051237284200877455,0.8635203126382941,61312.98,home_equity,MI
L80212-466738,Low,0.05123649284171484,0.863513504313074,84687.47,credit_line,ID
L84369-557173,Low,0.051235443208065314,0.8635066959878539,69637.56,home_equity,AZ
L84009-377161,Low,0.05123517340817985,0.8634998876626339,69611.12,home_equity,LA
L62200-721334,Low,0.0512349775408536,0.8634930793374138,64838.3,home_equity,al
L56458-811250,Low,0.05123406199696348,0.8634862710121937,70570.0,credit_line,AZ
L10225-698153,Low,0.051228961440965275,0.8634794626869736,68298.81,home_equity,or
L31794-339876,Low,0.05122894158403495,0.8634726543617536,88773.14,home_equity,HI
L12442-393738,Low,0.05122881729365765,0.8634658460365334,82389.34,home_equity,IA
L7003-897324,Low,0.05122756152654201,0.8634590377113134,63812.61,unknown,KS
L67873-231707,Low,0.05122657406413529,0.8634522293860933,66269.2,home_equity,MT
L49825-660822,Low,0.05122487933511032,0.8634454210608732,77610.82,home_equity,CO
L69470-81830,Low,0.05122397943242177,0.8634386127356531,108642.14,home_equity,NV
L48914-693323,Low,0.051222067362926706,0.8634318044104331,92356.67,credit_line,AR
L71677-550873,Low,0.05122052671468407,0.863424996085213,65188.55,home_equity,NY
L57997-90790,Low,0.051219486595244376,0.8634181877599929,71895.93,credit_line,AS
L76263-944406,Low,0.05121701354702922,0.8634113794347729,52638.62,credit_line,PR
L43766-709422,Low,0.05121633384468436,0.8634045711095527,106426.1,credit_line,AR
L11753-875366,Low,0.05121524162876475,0.8633977627843327,74363.46,credit_line,
L90138-994621,Low,0.051214545915322915,0.8633909544591126,91693.75,home_equity,VA
L48272-517034,Low,0.051213817212537496,0.8633841461338925,83185.4,home_equity,UT
L62743-761251,Low,0.05121229535075132,0.8633773378086724,109934.59,credit_line,OR
L16453-543344,Low,0.05121195948277071,0.8633705294834524,67985.69,credit_line,PR
L83357-742600,Low,0.05121098068495003,0.8633637211582322,63676.33,home_equity,WV
L44683-796380,Low,0.05120982330070569,0.8633569128330122,64189.12,small_business,ID
L3967-797273,Low,0.05120972514924948,0.8633501045077921,63048.73,home_equity,KY
L37642-964856,Low,0.051207947728647375,0.863343296182572,61880.04,home_equity,NE
L70364-232699,Low,0.05120667164669013,0.863336487857352,70795.27,credit_line,MH
L91790-205520,Low,0.051203884778653466,0.8633296795321319,78865.53,credit_line,MO
L35616-803971,Low,0.05120383477273973,0.8633228712069118,89766.99,credit_line,MA
L52168-412334,Low,0.05120253197364755,0.8633160628816917,84818.42,home_equity,NE
L54414-192057,Low,0.05120115932512557,0.8633092545564717,56403.01,auto,DE
L75363-250700,Low,0.051200133790002614,0.8633024462312515,58541.02,home_equity,DC
L76370-790128,Low,0.051196096768796114,0.8632956379060315,83500.73,credit_line,OR
L4794-384984,Low,0.05119480868536255,0.8632888295808114,81302.67,home_equity,AS
L53189-396517,Low,0.05119276779047028,0.8632820212555914,56107.93,home_equity,ME
L86502-648466,Low,0.051192579571530006,0.8632752129303712,90091.35,home_equity,MS 
L83964-890390,Low,0.0511909532936059,0.8632684046051512,74969.62,credit_line,MN
L20179-56011,Low,0.05118914295568798,0.8632615962799312,71476.14,home_equity,LA
L96285-830783,Low,0.051188650331782874,0.863254787954711,53156.66,home_equity,UT
L28512-27386,Low,0.051188146415182184,0.863247979629491,67995.64,credit_line,OR 
L87130-633186,Low,0.051187403396812006,0.8632411713042709,85811.56,credit_line,WV
L412-441407,Low,0.05118728935017367,0.8632343629790508,73769.55,credit_line,MD
L78976-802596,Low,0.051184300696562615,0.8632275546538307,64937.19,home_equity,ND
L50214-745414,Low,0.051184237714776655,0.8632207463286107,58316.35,home_equity,NV
L60702-933595,Low,0.05118276624217313,0.8632139380033905,58007.1,home_equity,NY
L76680-953810,Low,0.05118193282064572,0.8632071296781705,71454.8,home_equity,CT
L39629-637955,Low,0.05117969107713675,0.8632003213529504,71756.88,credit_line,VI
L84115-483886,Low,0.05117919641311123,0.8631935130277303,71773.87,home_equity,as
L74016-510572,Low,0.05117818174838228,0.8631867047025102,90538.81,credit_line,AS
L20355-942949,Low,0.05117496249397521,0.8631798963772902,76136.5,credit_line,AR
L81211-207586,Low,0.05117067161605227,0.86317308805207,80724.63,credit_line,NH
L12597-869797,Low,0.051170403955909466,0.86316627972685,78134.57,credit_line,LA
L61188-186843,Low,0.051166801047173104,0.86315947140163,91241.54,home_equity,WY
L32917-399702,Low,0.05116503624435727,0.8631526630764098,76363.79,home_equity,ME
L20285-879425,Low,0.05116470704911178,0.8631458547511898,82617.3,credit_line,ME
L52538-296076,Low,0.05116350050509337,0.8631390464259697,68588.01,credit_line,OH
L63082-486296,Low,0.05115762791254053,0.8631322381007496,88556.52,home_equity,OH
L595-947311,Low,0.05115716574437803,0.8631254297755295,68162.14,auto,VT
L85858-563625,Low,0.05115705431072712,0.8631186214503095,70631.64,home_equity,VA
L47909-724017,Low,0.05115575524662304,0.8631118131250893,67258.89,home_equity,KS
L13210-937482,Low,0.051154761154968406,0.8631050047998693,82198.14,home_equity,MH
L56546-576361,Low,0.05115356520367778,0.8630981964746492,75501.88,home_equity,NE
L22133-501976,Low,0.05115047006594339,0.8630913881494291,89575.55,credit_line,LA
L75592-295551,Low,0.05114988694869865,0.863084579824209,73480.68,home_equity,DC
L50502-653164,Low,0.05114849191954577,0.863077771498989,67401.74,home_equity,AL
L15124-987937,Low,0.051148158335839945,0.8630709631737689,51896.12,small_business,AL
L26381-836326,Low,0.051146811807918954,0.8630641548485488,64319.48,home_equity,NJ
L30940-745446,Low,0.05114576238857449,0.8630573465233288,85301.65,credit_line,VA
L4422-236001,Low,0.05114294334569844,0.8630505381981086,62210.45,credit_line,CO
L80204-226975,Low,0.05113081979333574,0.8630437298728886,64037.11,auto,OR
L82841-566422,Low,0.0511307954127888,0.8630369215476685,66706.94,credit_line,ME
L86438-613969,Low,0.05112986823566988,0.8630301132224484,71876.96,home_equity,AS
L65591-448505,Low,0.051128948816212015,0.8630233048972283,72632.94,credit_line,PA
L52492-724006,Low,0.051127243037012146,0.8630164965720083,75516.98,home_equity,PW
L31960-911885,Low,0.051126066682294205,0.8630096882467881,57710.75,credit_line,FM
L33443-350326,Low,0.05112593912722725,0.8630028799215681,131811.48,credit_line, VA
L47727-597255,Low,0.05112576082645354,0.8629960715963481,64112.5,auto,CO
L68695-545355,Low,0.05112568512571285,0.8629892632711279,60275.56,credit_line,WV
L14739-344581,Low,0.05112494589651526,0.8629824549459079,61727.74,credit_line,WI
L62255-783319,Low,0.05112413055131564,0.8629756466206878,52446.32,home_equity,AK
L42034-448306,Low,0.051122287413327826,0.8629688382954677,71375.91,home_equity,NV
L12414-235317,Low,0.05112170206155355,0.8629620299702476,95169.7,credit_line,vt
L14477-94538,Low,0.05112149545528952,0.8629552216450276,71632.53,home_equity,DE
L23170-52859,Low,0.05111927487627503,0.8629484133198074,61072.81,home_equity,LA
L3537-448056,Low,0.051117598781548625,0.8629416049945874,78174.14,credit_line,AK
L70489-225842,Low,0.05111698805387113,0.8629347966693673,79721.5,credit_line,OH
L64332-408977,Low,0.05111672776028661,0.8629279883441472,88506.55,credit_line,WA
L4099-421285,Low,0.05111588106694354,0.8629211800189271,84098.49,credit_line,MO
L92090-959767,Low,0.051115714909609845,0.8629143716937071,82198.14,home_equity,VT
L85054-338764,Low,0.05111566921461647,0.862907563368487,81382.51,home_equity,KS
L70463-748600,Low,0.05111207146654939,0.8629007550432669,70939.67,home_equity,FM
L31943-513309,Low,0.05111020654564997,0.8628939467180469,64658.28,home_equity,MD
L19136-958992,Low,0.051109630510797616,0.8628871383928267,101058.17,credit_line,WV
L92207-970911,Low,0.05110787719045744,0.8628803300676067,59249.73,home_equity,SD
L80641-289805,Low,0.051104120424492396,0.8628735217423866,67255.92,home_equity,ND
L37847-716025,Low,0.0511033574479576,0.8628667134171665,95747.23,auto,CO
L92079-327435,Low,0.05110189091874909,0.8628599050919464,69134.76,credit_line,SC
L9605-858614,Low,0.05109860855144712,0.8628530967667264,82750.98,home_equity,AS
L37129-587780,Low,0.051098151497098676,0.8628462884415062,81165.24,home_equity,WY
L65150-158543,Low,0.05109720635214621,0.8628394801162862,89765.31,credit_line,VA
L54204-396076,Low,0.05109693823636427,0.8628326717910662,32142.89,home_equity,VA 
L16617-621992,Low,0.05109646773750042,0.862825863465846,64262.83,credit_line,VI
L81497-466562,Low,0.05109527583433771,0.862819055140626,88413.63,small_business,TX
L57853-16536,Low,0.051094999135884944,0.8628122468154059,96747.18,home_equity,MS
L46726-782810,Low,0.051094469958755724,0.8628054384901858,86557.13,credit_line,ME
L33260-883900,Low,0.05109440064052915,0.8627986301649657,61309.85,small_business,AR
L44467-243498,Low,0.051093247324547064,0.8627918218397457,95723.13,home_equity,NH
L65675-825260,Low,0.051090569870700236,0.8627850135145255,70706.08,credit_line,NY
L70577-701735,Low,0.051090100615589974,0.8627782051893055,72829.33,credit_line,ID
L70109-634725,Low,0.05108963492134529,0.8627713968640854,99739.08,credit_line,ND
L77556-276472,Low,0.05108806093515633,0.8627645885388653,70499.33,credit_line,VI
L59557-362679,Low,0.05108556073216237,0.8627577802136452,87124.0,home_equity,WI
L43748-457550,Low,0.05108456938219558,0.8627509718884252,53664.84,home_equity,FL
L54158-301174,Low,0.0510835737946999,0.862744163563205,70426.91,credit_line,MO
L42604-72312,Low,0.05108350923461668,0.862737355237985,92496.99,home_equity,HI
L84558-619694,Low,0.05108141056033449,0.862730546912765,57873.06,home_equity,NH
L11488-427086,Low,0.051080442511763954,0.8627203344249348,61923.57,credit_line,FM
L11488-427086,Low,0.051080442511763954,0.8627203344249348,61923.57,credit_line,FM
L16153-470225,Low,0.05107347728679935,0.8627101219371047,83980.52,small_business,NY
L1227-224019,Low,0.05107250393225637,0.8627033136118846,71231.95,credit_line,NY
L53765-876765,Low,0.05107180960988234,0.8626965052866645,76518.71,credit_line,KY
L48902-621552,Low,0.051070279877637494,0.8626896969614445,76893.32,credit_line,PW
L56223-490954,Low,0.05106868967600154,0.8626828886362243,71337.1,unknown,NM
L22191-68687,Low,0.05106857292506056,0.8626760803110043,94007.37,student,FL
L48746-890839,Low,0.05106827175077813,0.8626692719857842,73489.85,small_business,SC
L19792-332383,Low,0.05106790087686699,0.8626624636605641,70855.57,home_equity,AZ
L96928-957875,Low,0.05106680665644525,0.862655655335344,53910.92,home_equity,WA
L39986-952858,Low,0.05106572554517348,0.862648847010124,70907.46,home_equity,WA
L4894-340659,Low,0.051064049520633904,0.8626420386849039,65396.86,home_equity,NE
L78458-948763,Low,0.051063902278403114,0.8626352303596838,59438.69,home_equity,WY
L815-423904,Low,0.05106339887879569,0.8626284220344638,65399.92,credit_line,DE
L74654-830331,Low,0.05106315678546665,0.8626216137092436,52459.2,home_equity,
L99919-46767,Low,0.05106294917857314,0.8626148053840236,90955.41,credit_line,OK
L49761-430074,Low,0.05106225334649922,0.8626079970588035,69341.16,credit_line,TX
L3376-806512,Low,0.0510620609065664,0.8626011887335834,106776.8,home_equity,MO
L68612-791569,Low,0.05106192367469371,0.8625943804083633,100674.36,home_equity,OH
L12304-888542,Low,0.05105927174614739,0.8625875720831433,67844.93,credit_line,TN
L75908-326002,Low,0.05105853993171319,0.8625807637579231,102858.81,home_equity,FL
L65257-838726,Low,0.05105546290810763,0.8625739554327031,73659.5,credit_line,
L84250-491734,Low,0.05105517132455829,0.8625671471074831,94696.88,credit_line,MD
L64887-347094,Low,0.051054215832674776,0.8625603387822629,70280.38,credit_line,IN
L7895-912539,Low,0.05105409614424216,0.8625535304570429,242229.3904063314,credit_line,ID
L98819-643878,Low,0.05105403280126679,0.8625467221318228,49411.31,home_equity,MI
L31718-332609,Low,0.05105368291530582,0.8625399138066027,55035.3,credit_line,MT
L75937-189107,Low,0.05105184649179301,0.8625331054813826,94117.52,home_equity,WY
L66871-209816,Low,0.05105117707846727,0.8625262971561626,63488.25,credit_line,PW
L19742-272601,Low,0.05104956022994322,0.8625194888309424,75660.18,credit_line,AK
L49205-718035,Low,0.051048239884652846,0.8625126805057224,88463.16,home_equity,AL
L63974-50730,Low,0.05104719800075868,0.8625058721805023,61059.96,credit_line,AS
L93804-588950,Low,0.05104595465971621,0.8624990638552822,79060.0,credit_line,AL
L66565-33908,Low,0.05104558863264391,0.8624922555300621,110543.93,home_equity,MI
L76145-457147,Low,0.0510439659247606,0.8624854472048421,86283.91,credit_line,NH
L20463-918904,Low,0.05104347388521406,0.862478638879622,95127.93,unknown,IL
L20109-190536,Low,0.051042820196618245,0.8624718305544019,46104.3,home_equity,NH
L8419-703065,Low,0.05104054457850946,0.8624650222291819,65970.72,home_equity,IA
L73212-611077,Low,0.05103997548690697,0.8624582139039617,89931.49,small_business,CA
L68031-760380,Low,0.051039270734869094,0.8624514055787417,96550.84,home_equity,TN
L28782-45970,Low,0.051039012565376005,0.8624445972535216,87105.01,small_business,CO
L79730-639597,Low,0.05103804879738062,0.8624377889283015,90188.97,home_equity,CO
L7246-797545,Low,0.05103696674300691,0.8624309806030814,80913.28,home_equity,AZ
L30022-664159,Low,0.05103549690744213,0.8624241722778614,88444.4,home_equity,CA
L46066-274804,Low,0.05103303722939004,0.8624173639526412,92990.62,home_equity,PW
L23314-608690,Low,0.05103140106023684,0.8624105556274212,72337.76,home_equity,SD
L83092-186041,Low,0.05103037231294874,0.8624037473022012,89038.73,credit_line,PW
L19160-211379,Low,0.05102870346988002,0.862396938976981,73365.11,credit_line,NV
